Scrap_date;Scrap_time;Country_from;Country_to;Flight_id;There_or_Back;Flight_date;Airline;Change;Price;Depart_hour;Depart_from;Arrival_hour;Arrive_to
2019-05-14;18:51;Austria;Croatia;292;There;17/06/19;Laudamotion;1;14.99;07:30;Vienna VIE;09:00;Milan BGYMilan (Bergamo) BGY OE1318
2019-05-14;18:51;Austria;Croatia;292;There;17/06/19;Ryanair;1;14.99;21:30;Milan BGYMilan (Bergamo) BGY;22:45;Zadar ZAD
2019-05-14;18:51;Austria;Croatia;292;Back;25/06/19;easyJet;1;3.11;16:40;Zadar ZAD;18:25;Berlin TXLBerlin (Tegel) TXL U25764
2019-05-14;18:51;Austria;Croatia;292;Back;25/06/19;easyJet;1;15.69;19:25;Berlin TXLBerlin (Tegel) TXL;20:45;Vienna VIE
2019-05-14;18:51;Austria;Croatia;293;There;26/05/19;Eurowings;1;34.99;11:45;Vienna VIE;12:55;Zadar ZAD
2019-05-14;18:51;Austria;Croatia;293;Back;30/05/19;Eurowings;0;34.99;12:40;Zadar ZAD;13:50;Vienna VIE
2019-05-14;18:51;Austria;Croatia;294;There;23/05/19;Eurowings;0;34.99;10:50;Vienna VIE;12:00;Zadar ZAD
2019-05-14;18:51;Austria;Croatia;294;Back;30/05/19;Eurowings;0;34.99;12:40;Zadar ZAD;13:50;Vienna VIE
2019-05-14;18:51;Austria;Croatia;295;There;17/10/19;Eurowings;0;34.99;10:50;Vienna VIE;12:00;Zadar ZAD
2019-05-14;18:51;Austria;Croatia;295;Back;24/10/19;Eurowings;0;34.99;12:40;Zadar ZAD;13:50;Vienna VIE
2019-05-14;18:51;Austria;Croatia;296;There;02/06/19;Eurowings;0;39.99;17:00;Salzburg SZG;18:10;Split SPU
2019-05-14;18:51;Austria;Croatia;296;Back;09/06/19;Eurowings;0;29.99;18:55;Split SPU;20:10;Salzburg SZG
2019-05-14;18:51;Austria;Croatia;297;There;11/06/19;Eurowings;0;39.99;06:40;Salzburg SZG;07:50;Split SPU
2019-05-14;18:51;Austria;Croatia;297;Back;18/06/19;Eurowings;0;29.99;08:30;Split SPU;09:45;Salzburg SZG
2019-05-14;18:51;Austria;Croatia;298;There;04/06/19;Eurowings;0;39.99;06:40;Salzburg SZG;07:50;Split SPU
2019-05-14;18:51;Austria;Croatia;298;Back;09/06/19;Eurowings;0;29.99;18:55;Split SPU;20:10;Salzburg SZG
2019-05-14;18:51;Austria;Croatia;299;There;06/10/19;Eurowings;0;34.99;11:45;Vienna VIE;12:55;Zadar ZAD
2019-05-14;18:51;Austria;Croatia;299;Back;10/10/19;Eurowings;0;34.99;12:40;Zadar ZAD;13:50;Vienna VIE
2019-05-14;18:51;Austria;Croatia;300;There;19/05/19;Eurowings;0;34.99;11:45;Vienna VIE;12:55;Zadar ZAD
2019-05-14;18:51;Austria;Croatia;300;Back;23/05/19;Eurowings;0;34.99;12:40;Zadar ZAD;13:50;Vienna VIE
2019-05-14;18:51;Austria;Croatia;301;There;20/10/19;Eurowings;0;34.99;11:45;Vienna VIE;12:55;Zadar ZAD
2019-05-14;18:51;Austria;Croatia;301;Back;24/10/19;Eurowings;0;34.99;12:40;Zadar ZAD;13:50;Vienna VIE
2019-05-14;18:51;Austria;Croatia;302;There;13/10/19;Eurowings;0;34.99;11:45;Vienna VIE;12:55;Zadar ZAD
2019-05-14;18:51;Austria;Croatia;302;Back;20/10/19;Eurowings;0;34.99;13:35;Zadar ZAD;14:45;Vienna VIE
2019-05-14;18:51;Austria;Croatia;303;There;28/05/19;easyJet;1;9.79;06:05;Vienna VIE;07:25;Berlin TXLBerlin (Tegel) TXL U25852
2019-05-14;18:51;Austria;Croatia;303;There;28/05/19;easyJet;1;13.67;13:55;Berlin TXLBerlin (Tegel) TXL;15:45;Zadar ZAD
2019-05-14;18:51;Austria;Croatia;303;Back;04/06/19;easyJet;1;11.19;16:40;Zadar ZAD;18:25;Berlin TXLBerlin (Tegel) TXL U25764
2019-05-14;18:51;Austria;Croatia;303;Back;04/06/19;easyJet;1;15.69;19:25;Berlin TXLBerlin (Tegel) TXL;20:45;Vienna VIE
2019-05-14;18:51;Austria;Croatia;304;There;28/05/19;easyJet;1;9.79;11:25;Vienna VIE;12:45;Berlin TXLBerlin (Tegel) TXL U25844
2019-05-14;18:51;Austria;Croatia;304;There;28/05/19;easyJet;1;13.67;13:55;Berlin TXLBerlin (Tegel) TXL;15:45;Zadar ZAD
2019-05-14;18:51;Austria;Croatia;304;Back;04/06/19;easyJet;1;11.19;16:40;Zadar ZAD;18:25;Berlin TXLBerlin (Tegel) TXL U25764
2019-05-14;18:51;Austria;Croatia;304;Back;04/06/19;easyJet;1;15.69;19:25;Berlin TXLBerlin (Tegel) TXL;20:45;Vienna VIE
2019-05-14;18:51;Austria;Croatia;305;There;23/05/19;Eurowings;1;34.99;10:50;Vienna VIE;12:00;Zadar ZAD
2019-05-14;18:51;Austria;Croatia;305;Back;28/05/19;easyJet;1;3.11;16:40;Zadar ZAD;18:25;Berlin TXLBerlin (Tegel) TXL U25764
2019-05-14;18:51;Austria;Croatia;305;Back;28/05/19;easyJet;1;13.67;21:15;Berlin TXLBerlin (Tegel) TXL;22:35;Vienna VIE
2019-05-14;18:51;Austria;Croatia;306;There;23/05/19;Eurowings;1;34.99;10:50;Vienna VIE;12:00;Zadar ZAD
2019-05-14;18:51;Austria;Croatia;306;Back;28/05/19;easyJet;1;3.11;16:40;Zadar ZAD;18:25;Berlin TXLBerlin (Tegel) TXL U25764
2019-05-14;18:51;Austria;Croatia;306;Back;28/05/19;easyJet;1;13.67;19:25;Berlin TXLBerlin (Tegel) TXL;20:45;Vienna VIE
2019-05-14;18:51;Austria;Croatia;307;There;25/06/19;Laudamotion;1;9.99;07:25;Vienna VIE;08:40;Stuttgart STR OE620
2019-05-14;18:51;Austria;Croatia;307;There;25/06/19;Laudamotion;1;22.99;15:50;Stuttgart STR;17:25;Split SPU
2019-05-14;18:51;Austria;Croatia;307;Back;03/07/19;easyJet;1;7.66;09:05;Split SPU;10:55;Berlin SXFBerlin (Schonefeld) SXF U24756
2019-05-14;18:51;Austria;Croatia;307;Back;03/07/19;easyJet;1;13.67;18:55;Berlin SXFBerlin (Schonefeld) SXF;20:20;Vienna VIE
2019-05-14;18:51;Austria;Croatia;308;There;18/06/19;Laudamotion;1;9.99;07:25;Vienna VIE;08:40;Stuttgart STR OE620
2019-05-14;18:51;Austria;Croatia;308;There;18/06/19;Laudamotion;1;28.60;15:50;Stuttgart STR;17:25;Split SPU
2019-05-14;18:51;Austria;Croatia;308;Back;26/06/19;easyJet;1;5.13;09:05;Split SPU;10:55;Berlin SXFBerlin (Schonefeld) SXF U24756
2019-05-14;18:51;Austria;Croatia;308;Back;26/06/19;easyJet;1;11.14;18:55;Berlin SXFBerlin (Schonefeld) SXF;20:20;Vienna VIE
2019-05-14;18:51;Austria;Croatia;309;There;13/10/19;Eurowings;1;34.99;11:45;Vienna VIE;12:55;Zadar ZAD
2019-05-14;18:51;Austria;Croatia;309;Back;17/10/19;Laudamotion;1;19.99;08:45;Zadar ZAD;10:15;Stuttgart STR OE5960
2019-05-14;18:51;Austria;Croatia;309;Back;17/10/19;Laudamotion;1;19.99;21:25;Stuttgart STR;22:40;Vienna VIE
2019-05-14;18:51;Austria;Croatia;310;There;10/10/19;Eurowings;1;34.99;10:50;Vienna VIE;12:00;Zadar ZAD
2019-05-14;18:51;Austria;Croatia;310;Back;17/10/19;Laudamotion;1;19.99;08:45;Zadar ZAD;10:15;Stuttgart STR OE5960
2019-05-14;18:51;Austria;Croatia;310;Back;17/10/19;Laudamotion;1;19.99;21:25;Stuttgart STR;22:40;Vienna VIE
2019-05-14;18:51;Austria;Croatia;311;There;13/10/19;Eurowings;1;34.99;11:45;Vienna VIE;12:55;Zadar ZAD
2019-05-14;18:51;Austria;Croatia;311;Back;20/10/19;Laudamotion;1;19.99;12:15;Zadar ZAD;13:45;Stuttgart STR OE5960
2019-05-14;18:51;Austria;Croatia;311;Back;20/10/19;Laudamotion;1;19.99;21:35;Stuttgart STR;22:50;Vienna VIE
2019-05-14;18:51;Austria;Croatia;312;There;04/10/19;Laudamotion;1;19.99;11:55;Vienna VIE;13:25;Milan BGYMilan (Bergamo) BGY OE1318
2019-05-14;18:51;Austria;Croatia;312;There;04/10/19;Ryanair;1;19.99;21:05;Milan BGYMilan (Bergamo) BGY;22:20;Zadar ZAD
2019-05-14;18:51;Austria;Croatia;312;Back;10/10/19;Eurowings;1;34.99;12:40;Zadar ZAD;13:50;Vienna VIE
2019-05-14;18:51;Austria;Croatia;313;There;18/10/19;Laudamotion;1;19.99;11:55;Vienna VIE;13:25;Milan BGYMilan (Bergamo) BGY OE1318
2019-05-14;18:51;Austria;Croatia;313;There;18/10/19;Ryanair;1;19.99;21:05;Milan BGYMilan (Bergamo) BGY;22:20;Zadar ZAD
2019-05-14;18:51;Austria;Croatia;313;Back;24/10/19;Eurowings;1;34.99;12:40;Zadar ZAD;13:50;Vienna VIE
2019-05-14;18:51;Austria;Croatia;314;There;16/10/19;Laudamotion;1;19.99;06:45;Vienna VIE;08:00;Stuttgart STR OE620
2019-05-14;18:51;Austria;Croatia;314;There;16/10/19;Laudamotion;1;19.99;10:20;Stuttgart STR;11:50;Zadar ZAD
2019-05-14;18:51;Austria;Croatia;314;Back;20/10/19;Eurowings;1;34.99;13:35;Zadar ZAD;14:45;Vienna VIE
2019-05-14;18:51;Austria;Croatia;315;There;16/10/19;Laudamotion;1;19.99;06:45;Vienna VIE;08:00;Stuttgart STR OE620
2019-05-14;18:51;Austria;Croatia;315;There;16/10/19;Laudamotion;1;19.99;10:20;Stuttgart STR;11:50;Zadar ZAD
2019-05-14;18:51;Austria;Croatia;315;Back;24/10/19;Eurowings;1;34.99;12:40;Zadar ZAD;13:50;Vienna VIE
2019-05-14;18:51;Austria;Croatia;316;There;02/10/19;Laudamotion;1;19.99;06:45;Vienna VIE;08:00;Stuttgart STR OE620
2019-05-14;18:51;Austria;Croatia;316;There;02/10/19;Laudamotion;1;19.99;10:20;Stuttgart STR;11:50;Zadar ZAD
2019-05-14;18:51;Austria;Croatia;316;Back;10/10/19;Eurowings;1;34.99;12:40;Zadar ZAD;13:50;Vienna VIE
2019-05-14;18:51;Austria;Croatia;317;There;28/05/19;Laudamotion;1;9.99;07:25;Vienna VIE;08:40;Stuttgart STR OE620
2019-05-14;18:51;Austria;Croatia;317;There;28/05/19;Laudamotion;1;24.99;15:50;Stuttgart STR;17:25;Split SPU
2019-05-14;18:51;Austria;Croatia;317;Back;05/06/19;easyJet;1;5.13;08:40;Split SPU;10:00;Milan MXPMilan (Malpensa) MXP U22932
2019-05-14;18:51;Austria;Croatia;317;Back;05/06/19;Wizz Air;1;14.99;21:30;Milan MXPMilan (Malpensa) MXP;22:55;Vienna VIE
2019-05-14;18:51;Austria;Croatia;318;There;25/06/19;Laudamotion;1;9.99;07:25;Vienna VIE;08:40;Stuttgart STR OE620
2019-05-14;18:51;Austria;Croatia;318;There;25/06/19;Laudamotion;1;22.99;15:50;Stuttgart STR;17:25;Split SPU
2019-05-14;18:51;Austria;Croatia;318;Back;02/07/19;easyJet;1;7.66;08:45;Split SPU;10:05;Milan MXPMilan (Malpensa) MXP U22932
2019-05-14;18:51;Austria;Croatia;318;Back;02/07/19;Wizz Air;1;14.99;21:30;Milan MXPMilan (Malpensa) MXP;22:55;Vienna VIE
2019-05-14;18:51;Austria;Croatia;319;There;25/06/19;Laudamotion;1;9.99;07:25;Vienna VIE;08:40;Stuttgart STR OE620
2019-05-14;18:51;Austria;Croatia;319;There;25/06/19;Laudamotion;1;22.99;15:50;Stuttgart STR;17:25;Split SPU
2019-05-14;18:51;Austria;Croatia;319;Back;02/07/19;easyJet;1;9.68;13:55;Split SPU;15:50;Berlin SXFBerlin (Schonefeld) SXF U24756
2019-05-14;18:51;Austria;Croatia;319;Back;02/07/19;easyJet;1;13.67;18:55;Berlin SXFBerlin (Schonefeld) SXF;20:20;Vienna VIE
2019-05-14;18:51;Austria;Croatia;320;There;18/06/19;Laudamotion;1;9.99;07:25;Vienna VIE;08:40;Stuttgart STR OE620
2019-05-14;18:51;Austria;Croatia;320;There;18/06/19;Laudamotion;1;28.60;15:50;Stuttgart STR;17:25;Split SPU
2019-05-14;18:51;Austria;Croatia;320;Back;26/06/19;easyJet;1;3.11;08:40;Split SPU;10:00;Milan MXPMilan (Malpensa) MXP U22932
2019-05-14;18:51;Austria;Croatia;320;Back;26/06/19;Wizz Air;1;14.99;21:30;Milan MXPMilan (Malpensa) MXP;22:55;Vienna VIE
2019-05-14;18:51;Austria;Croatia;321;There;18/06/19;Laudamotion;1;9.99;07:25;Vienna VIE;08:40;Stuttgart STR OE620
2019-05-14;18:51;Austria;Croatia;321;There;18/06/19;Laudamotion;1;28.60;15:50;Stuttgart STR;17:25;Split SPU
2019-05-14;18:51;Austria;Croatia;321;Back;25/06/19;easyJet;1;3.11;08:45;Split SPU;10:05;Milan MXPMilan (Malpensa) MXP U22932
2019-05-14;18:51;Austria;Croatia;321;Back;25/06/19;Wizz Air;1;14.99;21:30;Milan MXPMilan (Malpensa) MXP;22:55;Vienna VIE
2019-05-14;18:51;Austria;Croatia;322;There;20/10/19;Eurowings;1;34.99;11:45;Vienna VIE;12:55;Zadar ZAD
2019-05-14;18:51;Austria;Croatia;322;Back;24/10/19;Laudamotion;1;22.38;08:45;Zadar ZAD;10:15;Stuttgart STR OE5960
2019-05-14;18:51;Austria;Croatia;322;Back;24/10/19;Laudamotion;1;19.99;21:25;Stuttgart STR;22:40;Vienna VIE
2019-05-14;18:51;Austria;Croatia;323;There;17/10/19;Eurowings;1;34.99;10:50;Vienna VIE;12:00;Zadar ZAD
2019-05-14;18:51;Austria;Croatia;323;Back;24/10/19;Laudamotion;1;22.38;08:45;Zadar ZAD;10:15;Stuttgart STR OE5960
2019-05-14;18:51;Austria;Croatia;323;Back;24/10/19;Laudamotion;1;19.99;21:25;Stuttgart STR;22:40;Vienna VIE
2019-05-14;18:51;Austria;Croatia;324;There;14/10/19;Laudamotion;1;22.38;07:30;Vienna VIE;09:00;Milan BGYMilan (Bergamo) BGY OE1318
2019-05-14;18:51;Austria;Croatia;324;There;14/10/19;Ryanair;1;19.99;21:30;Milan BGYMilan (Bergamo) BGY;22:45;Zadar ZAD
2019-05-14;18:51;Austria;Croatia;324;Back;20/10/19;Eurowings;1;34.99;13:35;Zadar ZAD;14:45;Vienna VIE
2019-05-14;18:51;Austria;Croatia;325;There;18/06/19;Laudamotion;1;9.99;07:25;Vienna VIE;08:40;Stuttgart STR OE620
2019-05-14;18:51;Austria;Croatia;325;There;18/06/19;Laudamotion;1;28.60;15:50;Stuttgart STR;17:25;Split SPU
2019-05-14;18:51;Austria;Croatia;325;Back;24/06/19;easyJet;1;5.13;14:35;Split SPU;15:55;Milan MXPMilan (Malpensa) MXP U22932
2019-05-14;18:51;Austria;Croatia;325;Back;24/06/19;Wizz Air;1;14.99;21:30;Milan MXPMilan (Malpensa) MXP;22:50;Vienna VIE
2019-05-14;18:51;Austria;Croatia;326;There;21/05/19;Laudamotion;1;9.99;07:25;Vienna VIE;08:40;Stuttgart STR OE620
2019-05-14;18:51;Austria;Croatia;326;There;21/05/19;Laudamotion;1;24.99;15:50;Stuttgart STR;17:25;Split SPU
2019-05-14;18:51;Austria;Croatia;326;Back;29/05/19;easyJet;1;9.68;08:40;Split SPU;10:00;Milan MXPMilan (Malpensa) MXP U22932
2019-05-14;18:51;Austria;Croatia;326;Back;29/05/19;Wizz Air;1;14.99;21:30;Milan MXPMilan (Malpensa) MXP;22:55;Vienna VIE
2019-05-14;18:51;Austria;Croatia;327;There;18/06/19;Eurowings;1;49.99;06:40;Salzburg SZG;07:50;Split SPU
2019-05-14;18:51;Austria;Croatia;327;Back;25/06/19;Eurowings;0;29.99;08:30;Split SPU;09:45;Salzburg SZG
2019-05-14;18:51;Austria;Croatia;328;There;24/09/19;Eurowings;0;39.99;06:40;Salzburg SZG;07:50;Split SPU
2019-05-14;18:51;Austria;Croatia;328;Back;01/10/19;Eurowings;0;39.99;08:30;Split SPU;09:45;Salzburg SZG
2019-05-14;18:51;Austria;Croatia;329;There;03/09/19;Eurowings;0;39.99;06:40;Salzburg SZG;07:50;Split SPU
2019-05-14;18:51;Austria;Croatia;329;Back;10/09/19;Eurowings;0;39.99;08:30;Split SPU;09:45;Salzburg SZG
2019-05-14;18:51;Austria;Croatia;330;There;10/09/19;Eurowings;0;39.99;06:40;Salzburg SZG;07:50;Split SPU
2019-05-14;18:51;Austria;Croatia;330;Back;17/09/19;Eurowings;0;39.99;08:30;Split SPU;09:45;Salzburg SZG
2019-05-14;18:51;Austria;Croatia;331;There;25/06/19;Eurowings;0;39.99;06:40;Salzburg SZG;07:50;Split SPU
2019-05-14;18:51;Austria;Croatia;331;Back;02/07/19;Eurowings;0;39.99;08:30;Split SPU;09:45;Salzburg SZG
2019-05-14;18:51;Austria;Croatia;332;There;04/06/19;Eurowings;0;39.99;06:40;Salzburg SZG;07:50;Split SPU
2019-05-14;18:51;Austria;Croatia;332;Back;11/06/19;Eurowings;0;39.99;08:30;Split SPU;09:45;Salzburg SZG
2019-05-14;18:51;Austria;Croatia;333;There;11/06/19;Eurowings;0;39.99;06:40;Salzburg SZG;07:50;Split SPU
2019-05-14;18:51;Austria;Croatia;333;Back;16/06/19;Eurowings;0;39.99;18:55;Split SPU;20:10;Salzburg SZG
2019-05-14;18:51;Austria;Croatia;334;There;02/07/19;Eurowings;0;39.99;06:40;Salzburg SZG;07:50;Split SPU
2019-05-14;18:51;Austria;Croatia;334;Back;09/07/19;Eurowings;0;39.99;08:30;Split SPU;09:45;Salzburg SZG
2019-05-14;18:51;Austria;Croatia;335;There;24/07/19;easyJet;1;16.86;08:20;Vienna VIE;09:35;Berlin TXLBerlin (Tegel) TXL U25842
2019-05-14;18:51;Austria;Croatia;335;There;24/07/19;easyJet;1;20.74;12:55;Berlin TXLBerlin (Tegel) TXL;14:45;Pula PUY
2019-05-14;18:51;Austria;Croatia;335;Back;31/07/19;easyJet;1;7.66;14:20;Pula PUY;15:25;Milan MXPMilan (Malpensa) MXP U22580
2019-05-14;18:51;Austria;Croatia;335;Back;31/07/19;Wizz Air;1;14.99;21:30;Milan MXPMilan (Malpensa) MXP;22:55;Vienna VIE
2019-05-14;18:51;Austria;Croatia;336;There;26/05/19;Eurowings;1;34.99;11:45;Vienna VIE;12:55;Zadar ZAD
2019-05-14;18:51;Austria;Croatia;336;Back;31/05/19;Ryanair;1;14.99;09:10;Zadar ZAD;11:00;Berlin SXFBerlin (Schonefeld) SXF FR2919
2019-05-14;18:51;Austria;Croatia;336;Back;31/05/19;easyJet;1;11.14;18:55;Berlin SXFBerlin (Schonefeld) SXF;20:20;Vienna VIE
2019-05-14;18:51;Austria;Croatia;337;There;23/05/19;Eurowings;1;34.99;10:50;Vienna VIE;12:00;Zadar ZAD
2019-05-14;18:51;Austria;Croatia;337;Back;31/05/19;Ryanair;1;14.99;09:10;Zadar ZAD;11:00;Berlin SXFBerlin (Schonefeld) SXF FR2919
2019-05-14;18:51;Austria;Croatia;337;Back;31/05/19;easyJet;1;11.14;18:55;Berlin SXFBerlin (Schonefeld) SXF;20:20;Vienna VIE
2019-05-14;18:51;Austria;Croatia;338;There;18/06/19;Laudamotion;1;9.99;07:25;Vienna VIE;08:40;Stuttgart STR OE620
2019-05-14;18:51;Austria;Croatia;338;There;18/06/19;Laudamotion;1;28.60;15:50;Stuttgart STR;17:25;Split SPU
2019-05-14;18:51;Austria;Croatia;338;Back;24/06/19;easyJet;1;5.13;09:20;Split SPU;11:05;Lyon LYS U24382
2019-05-14;18:51;Austria;Croatia;338;Back;24/06/19;easyJet;1;17.72;17:10;Lyon LYS;18:55;Vienna VIE
2019-05-14;18:51;Austria;Croatia;339;There;18/06/19;Laudamotion;1;14.99;06:10;Vienna VIE;07:40;Milan BGYMilan (Bergamo) BGY OE1318
2019-05-14;18:51;Austria;Croatia;339;There;18/06/19;Volotea;1;30.83;19:55;Milan BGYMilan (Bergamo) BGY;21:15;Split SPU
2019-05-14;18:51;Austria;Croatia;339;Back;26/06/19;easyJet;1;5.13;09:05;Split SPU;10:55;Berlin SXFBerlin (Schonefeld) SXF U24756
2019-05-14;18:51;Austria;Croatia;339;Back;26/06/19;easyJet;1;11.14;18:55;Berlin SXFBerlin (Schonefeld) SXF;20:20;Vienna VIE
2019-05-14;18:51;Austria;Croatia;340;There;31/07/19;easyJet;1;16.86;08:20;Vienna VIE;09:35;Berlin TXLBerlin (Tegel) TXL U25842
2019-05-14;18:51;Austria;Croatia;340;There;31/07/19;easyJet;1;20.74;12:55;Berlin TXLBerlin (Tegel) TXL;14:45;Pula PUY
2019-05-14;18:51;Austria;Croatia;340;Back;07/08/19;easyJet;1;9.68;14:20;Pula PUY;15:25;Milan MXPMilan (Malpensa) MXP U22580
2019-05-14;18:51;Austria;Croatia;340;Back;07/08/19;Wizz Air;1;14.99;21:30;Milan MXPMilan (Malpensa) MXP;22:55;Vienna VIE
2019-05-14;18:51;Austria;Croatia;341;There;24/07/19;easyJet;1;16.86;08:20;Vienna VIE;09:35;Berlin TXLBerlin (Tegel) TXL U25842
2019-05-14;18:51;Austria;Croatia;341;There;24/07/19;easyJet;1;20.74;12:55;Berlin TXLBerlin (Tegel) TXL;14:45;Pula PUY
2019-05-14;18:51;Austria;Croatia;341;Back;29/07/19;easyJet;1;9.68;18:00;Pula PUY;19:05;Milan MXPMilan (Malpensa) MXP U22580
2019-05-14;18:51;Austria;Croatia;341;Back;29/07/19;Wizz Air;1;14.99;21:30;Milan MXPMilan (Malpensa) MXP;22:55;Vienna VIE
2019-05-14;18:51;Austria;Croatia;342;There;18/05/19;easyJet;1;11.81;06:05;Vienna VIE;07:25;Berlin TXLBerlin (Tegel) TXL U25852
2019-05-14;18:51;Austria;Croatia;342;There;18/05/19;easyJet;1;15.69;11:50;Berlin TXLBerlin (Tegel) TXL;13:40;Zadar ZAD
2019-05-14;18:51;Austria;Croatia;342;Back;23/05/19;Eurowings;1;34.99;12:40;Zadar ZAD;13:50;Vienna VIE
2019-05-14;18:51;Austria;Croatia;343;There;25/06/19;Laudamotion;1;9.99;07:25;Vienna VIE;08:40;Stuttgart STR OE620
2019-05-14;18:51;Austria;Croatia;343;There;25/06/19;Laudamotion;1;22.99;15:50;Stuttgart STR;17:25;Split SPU
2019-05-14;18:51;Austria;Croatia;343;Back;29/06/19;easyJet;1;14.73;08:00;Split SPU;09:25;Milan MXPMilan (Malpensa) MXP U22932
2019-05-14;18:51;Austria;Croatia;343;Back;29/06/19;Wizz Air;1;14.99;21:30;Milan MXPMilan (Malpensa) MXP;22:55;Vienna VIE
2019-05-14;18:51;Austria;Croatia;344;There;25/06/19;Laudamotion;1;14.99;06:10;Vienna VIE;07:40;Milan BGYMilan (Bergamo) BGY OE1318
2019-05-14;18:51;Austria;Croatia;344;There;25/06/19;Volotea;1;26.72;19:55;Milan BGYMilan (Bergamo) BGY;21:15;Split SPU
2019-05-14;18:51;Austria;Croatia;344;Back;03/07/19;easyJet;1;7.66;09:05;Split SPU;10:55;Berlin SXFBerlin (Schonefeld) SXF U24756
2019-05-14;18:51;Austria;Croatia;344;Back;03/07/19;easyJet;1;13.67;18:55;Berlin SXFBerlin (Schonefeld) SXF;20:20;Vienna VIE
2019-05-14;18:51;Austria;Croatia;345;There;25/06/19;Laudamotion;1;9.99;07:25;Vienna VIE;08:40;Stuttgart STR OE620
2019-05-14;18:51;Austria;Croatia;345;There;25/06/19;Laudamotion;1;22.99;15:50;Stuttgart STR;17:25;Split SPU
2019-05-14;18:51;Austria;Croatia;345;Back;01/07/19;easyJet;1;12.20;15:05;Split SPU;16:55;Berlin SXFBerlin (Schonefeld) SXF U24756
2019-05-14;18:51;Austria;Croatia;345;Back;01/07/19;easyJet;1;18.21;18:55;Berlin SXFBerlin (Schonefeld) SXF;20:25;Vienna VIE
2019-05-14;18:51;Austria;Croatia;346;There;18/06/19;Laudamotion;1;14.99;06:10;Vienna VIE;07:40;Milan BGYMilan (Bergamo) BGY OE1318
2019-05-14;18:51;Austria;Croatia;346;There;18/06/19;Volotea;1;30.83;19:55;Milan BGYMilan (Bergamo) BGY;21:15;Split SPU
2019-05-14;18:51;Austria;Croatia;346;Back;26/06/19;easyJet;1;3.11;08:40;Split SPU;10:00;Milan MXPMilan (Malpensa) MXP U22932
2019-05-14;18:51;Austria;Croatia;346;Back;26/06/19;Wizz Air;1;14.99;21:30;Milan MXPMilan (Malpensa) MXP;22:55;Vienna VIE
2019-05-14;18:51;Austria;Croatia;347;There;18/06/19;Laudamotion;1;14.99;06:10;Vienna VIE;07:40;Milan BGYMilan (Bergamo) BGY OE1318
2019-05-14;18:51;Austria;Croatia;347;There;18/06/19;Volotea;1;30.83;19:55;Milan BGYMilan (Bergamo) BGY;21:15;Split SPU
2019-05-14;18:51;Austria;Croatia;347;Back;25/06/19;easyJet;1;3.11;08:45;Split SPU;10:05;Milan MXPMilan (Malpensa) MXP U22932
2019-05-14;18:51;Austria;Croatia;347;Back;25/06/19;Wizz Air;1;14.99;21:30;Milan MXPMilan (Malpensa) MXP;22:55;Vienna VIE
2019-05-14;18:51;Austria;Croatia;348;There;27/06/19;easyJet;1;22.41;08:20;Vienna VIE;09:35;Berlin TXLBerlin (Tegel) TXL U25842
2019-05-14;18:51;Austria;Croatia;348;There;27/06/19;Ryanair;1;23.65;11:30;Berlin TXLBerlin (Tegel) TXL;13:05;Pula PUY
2019-05-14;18:51;Austria;Croatia;348;Back;03/07/19;easyJet;1;3.11;14:20;Pula PUY;15:25;Milan MXPMilan (Malpensa) MXP U22580
2019-05-14;18:51;Austria;Croatia;348;Back;03/07/19;Wizz Air;1;14.99;21:30;Milan MXPMilan (Malpensa) MXP;22:55;Vienna VIE
2019-05-14;18:51;Austria;Croatia;349;There;10/10/19;Eurowings;1;34.99;10:50;Vienna VIE;12:00;Zadar ZAD
2019-05-14;18:51;Austria;Croatia;349;Back;17/10/19;Eurowings;0;49.99;12:40;Zadar ZAD;13:50;Vienna VIE
2019-05-14;18:51;Austria;Croatia;350;There;03/10/19;Eurowings;0;49.99;10:50;Vienna VIE;12:00;Zadar ZAD
2019-05-14;18:51;Austria;Croatia;350;Back;10/10/19;Eurowings;0;34.99;12:40;Zadar ZAD;13:50;Vienna VIE
2019-05-14;18:51;Austria;Croatia;351;There;13/10/19;Eurowings;0;34.99;11:45;Vienna VIE;12:55;Zadar ZAD
2019-05-14;18:51;Austria;Croatia;351;Back;17/10/19;Eurowings;0;49.99;12:40;Zadar ZAD;13:50;Vienna VIE
2019-05-14;18:51;Austria;Croatia;352;There;06/10/19;Eurowings;0;34.99;11:45;Vienna VIE;12:55;Zadar ZAD
2019-05-14;18:51;Austria;Croatia;352;Back;13/10/19;Eurowings;0;49.99;13:35;Zadar ZAD;14:45;Vienna VIE
2019-05-14;18:51;Austria;Croatia;353;There;03/07/19;Laudamotion;1;14.99;08:00;Vienna VIE;09:30;Milan BGYMilan (Bergamo) BGY OE1318
2019-05-14;18:51;Austria;Croatia;353;There;03/07/19;Volotea;1;26.72;19:55;Milan BGYMilan (Bergamo) BGY;21:25;Dubrovnik DBV
2019-05-14;18:51;Austria;Croatia;353;Back;11/07/19;easyJet;1;9.68;17:25;Dubrovnik DBV;19:00;Milan MXPMilan (Malpensa) MXP U22938
2019-05-14;18:51;Austria;Croatia;353;Back;11/07/19;Wizz Air;1;14.99;21:30;Milan MXPMilan (Malpensa) MXP;22:55;Vienna VIE
2019-05-14;18:51;Austria;Croatia;354;There;19/05/19;Eurowings;1;34.99;11:45;Vienna VIE;12:55;Zadar ZAD
