Scrap_date;Scrap_time;Country_from;Country_to;Flight_id;Flight_date;Airline;Change;Price;Depart_hour;Depart_from;Arrival_hour;Arrive_to
2019-04-24;14:19;Scotland;France;13;09/05/19;easyJet;1;17.50;14:20;Edinburgh EDI;15:40;London STNLondon (Stansted) STN U2238
2019-04-24;14:19;Scotland;France;13;09/05/19;Ryanair;1;11.53;19:35;London STNLondon (Stansted) STN;22:20;Bordeaux BOD
2019-04-24;14:19;Scotland;France;13;15/05/19;Ryanair;1;1.99;06:25;Bordeaux BOD;07:25;Nantes NTE FR6549
2019-04-24;14:19;Scotland;France;13;15/05/19;Ryanair;1;17.99;10:20;Nantes NTE;11:10;Edinburgh EDI
2019-04-24;14:19;Scotland;France;13;09/05/19;easyJet;1;17.50;07:00;Edinburgh EDI;08:30;London STNLondon (Stansted) STN U2232
2019-04-24;14:19;Scotland;France;13;09/05/19;Ryanair;1;11.53;19:35;London STNLondon (Stansted) STN;22:20;Bordeaux BOD
2019-04-24;14:19;Scotland;France;13;15/05/19;Ryanair;1;1.99;06:25;Bordeaux BOD;07:25;Nantes NTE FR6549
2019-04-24;14:19;Scotland;France;13;15/05/19;Ryanair;1;17.99;10:20;Nantes NTE;11:10;Edinburgh EDI
2019-04-24;14:19;Scotland;France;13;08/05/19;easyJet;1;17.50;12:10;Edinburgh EDI;13:35;London STNLondon (Stansted) STN U2234
2019-04-24;14:19;Scotland;France;13;08/05/19;Ryanair;1;11.53;15:50;London STNLondon (Stansted) STN;18:35;Bordeaux BOD
2019-04-24;14:19;Scotland;France;13;15/05/19;Ryanair;1;1.99;06:25;Bordeaux BOD;07:25;Nantes NTE FR6549
2019-04-24;14:19;Scotland;France;13;15/05/19;Ryanair;1;17.99;10:20;Nantes NTE;11:10;Edinburgh EDI
2019-04-24;14:19;Scotland;France;13;29/05/19;easyJet;1;17.50;06:25;Edinburgh EDI;07:55;London STNLondon (Stansted) STN U2232
2019-04-24;14:19;Scotland;France;13;29/05/19;Ryanair;1;11.53;13:10;London STNLondon (Stansted) STN;15:30;Nantes NTE
2019-04-24;14:19;Scotland;France;13;05/06/19;Ryanair;1;19.99;10:20;Nantes NTE;11:10;Edinburgh EDI
2019-04-24;14:19;Scotland;France;13;07/10/19;easyJet;0;22.16;17:55;Edinburgh EDI;21:35;Nice NCE
2019-04-24;14:19;Scotland;France;14;11/10/19;easyJet;0;26.86;22:05;Nice NCE;23:45;Edinburgh EDI
2019-04-24;14:19;Scotland;France;14;30/05/19;easyJet;1;17.50;07:00;Edinburgh EDI;08:30;London STNLondon (Stansted) STN U2232
2019-04-24;14:19;Scotland;France;14;30/05/19;Ryanair;1;11.53;19:35;London STNLondon (Stansted) STN;22:20;Bordeaux BOD
2019-04-24;14:19;Scotland;France;14;06/06/19;Ryanair;1;19.99;07:10;Bordeaux BOD;08:25;Edinburgh EDI
2019-04-24;14:19;Scotland;France;14;29/05/19;easyJet;1;17.50;06:25;Edinburgh EDI;07:55;London STNLondon (Stansted) STN U2232
2019-04-24;14:19;Scotland;France;14;29/05/19;Ryanair;1;11.53;15:50;London STNLondon (Stansted) STN;18:35;Bordeaux BOD
2019-04-24;14:19;Scotland;France;14;06/06/19;Ryanair;1;19.99;07:10;Bordeaux BOD;08:25;Edinburgh EDI
2019-04-24;14:19;Scotland;France;14;08/05/19;easyJet;1;17.50;06:25;Edinburgh EDI;07:55;London STNLondon (Stansted) STN U2232
2019-04-24;14:19;Scotland;France;14;08/05/19;Ryanair;1;11.53;13:10;London STNLondon (Stansted) STN;15:30;Nantes NTE
2019-04-24;14:19;Scotland;France;14;13/05/19;Ryanair;1;19.99;15:10;Nantes NTE;16:00;Edinburgh EDI
2019-04-24;14:19;Scotland;France;14;10/05/19;easyJet;1;17.50;06:25;Edinburgh EDI;07:55;London STNLondon (Stansted) STN U2232
2019-04-24;14:19;Scotland;France;14;10/05/19;Ryanair;1;17.30;12:05;London STNLondon (Stansted) STN;14:55;Beziers BZR
2019-04-24;14:19;Scotland;France;14;15/05/19;Ryanair;1;14.99;15:30;Beziers BZR;17:00;Edinburgh EDI
2019-04-24;14:19;Scotland;France;14;07/10/19;easyJet;0;22.16;17:55;Edinburgh EDI;21:35;Nice NCE
2019-04-24;14:19;Scotland;France;15;13/10/19;easyJet;0;27.87;22:10;Nice NCE;23:50;Edinburgh EDI
2019-04-24;14:19;Scotland;France;15;21/05/19;easyJet;1;25.66;07:00;Edinburgh EDI;08:30;London STNLondon (Stansted) STN U2232
2019-04-24;14:19;Scotland;France;15;21/05/19;Ryanair;1;11.53;14:10;London STNLondon (Stansted) STN;17:10;Carcassonn CCF
2019-04-24;14:19;Scotland;France;15;28/05/19;Ryanair;1;12.99;15:40;Carcassonn CCF;17:05;Edinburgh EDI
2019-04-24;14:19;Scotland;France;15;08/05/19;easyJet;1;17.50;06:25;Edinburgh EDI;07:55;London STNLondon (Stansted) STN U2232
2019-04-24;14:19;Scotland;France;15;08/05/19;Ryanair;1;14.99;11:25;London STNLondon (Stansted) STN;14:15;Beziers BZR
2019-04-24;14:19;Scotland;France;15;12/05/19;Ryanair;1;17.99;16:50;Beziers BZR;18:20;Edinburgh EDI
2019-04-24;14:19;Scotland;France;15;08/05/19;easyJet;1;17.50;06:25;Edinburgh EDI;07:55;London STNLondon (Stansted) STN U2232
2019-04-24;14:19;Scotland;France;15;08/05/19;Ryanair;1;11.53;09:30;London STNLondon (Stansted) STN;12:10;Brive BVE
2019-04-24;14:19;Scotland;France;15;15/05/19;Ryanair;1;9.99;12:35;Brive BVE;13:20;London STNLondon (Stansted) STN FR7964
2019-04-24;14:19;Scotland;France;15;15/05/19;Ryanair;1;11.53;16:30;London STNLondon (Stansted) STN;17:50;Edinburgh EDI
2019-04-24;14:19;Scotland;France;15;08/05/19;easyJet;1;17.50;06:25;Edinburgh EDI;07:55;London STNLondon (Stansted) STN U2232
2019-04-24;14:19;Scotland;France;15;08/05/19;Ryanair;1;11.53;18:05;London STNLondon (Stansted) STN;21:05;Biarritz BIQ
2019-04-24;14:19;Scotland;France;15;15/05/19;Ryanair;1;9.99;10:05;Biarritz BIQ;11:00;London STNLondon (Stansted) STN FR373
2019-04-24;14:19;Scotland;France;15;15/05/19;Ryanair;1;11.53;16:30;London STNLondon (Stansted) STN;17:50;Edinburgh EDI
2019-04-24;14:19;Scotland;France;15;09/05/19;easyJet;1;17.50;07:00;Edinburgh EDI;08:30;London STNLondon (Stansted) STN U2232
2019-04-24;14:19;Scotland;France;15;09/05/19;Ryanair;1;11.53;18:10;London STNLondon (Stansted) STN;21:10;Toulouse TLS
2019-04-24;14:19;Scotland;France;15;15/05/19;Ryanair;1;9.99;10:40;Toulouse TLS;11:35;London STNLondon (Stansted) STN FR296
2019-04-24;14:19;Scotland;France;15;15/05/19;Ryanair;1;11.53;16:30;London STNLondon (Stansted) STN;17:50;Edinburgh EDI
2019-04-24;14:19;Scotland;France;15;08/05/19;easyJet;1;17.50;14:20;Edinburgh EDI;15:40;London STNLondon (Stansted) STN U2238
2019-04-24;14:19;Scotland;France;15;08/05/19;Ryanair;1;11.53;18:05;London STNLondon (Stansted) STN;21:05;Biarritz BIQ
2019-04-24;14:19;Scotland;France;15;15/05/19;Ryanair;1;9.99;10:05;Biarritz BIQ;11:00;London STNLondon (Stansted) STN FR373
2019-04-24;14:19;Scotland;France;15;15/05/19;Ryanair;1;11.53;16:30;London STNLondon (Stansted) STN;17:50;Edinburgh EDI
2019-04-24;14:19;Scotland;France;15;09/05/19;easyJet;1;17.50;14:20;Edinburgh EDI;15:40;London STNLondon (Stansted) STN U2238
2019-04-24;14:19;Scotland;France;15;09/05/19;Ryanair;1;11.53;18:10;London STNLondon (Stansted) STN;21:10;Toulouse TLS
2019-04-24;14:19;Scotland;France;15;15/05/19;Ryanair;1;9.99;10:40;Toulouse TLS;11:35;London STNLondon (Stansted) STN FR296
2019-04-24;14:19;Scotland;France;15;15/05/19;Ryanair;1;11.53;16:30;London STNLondon (Stansted) STN;17:50;Edinburgh EDI
2019-04-24;14:19;Scotland;France;15;08/05/19;easyJet;1;17.50;12:10;Edinburgh EDI;13:35;London STNLondon (Stansted) STN U2234
2019-04-24;14:19;Scotland;France;15;08/05/19;Ryanair;1;11.53;18:05;London STNLondon (Stansted) STN;21:05;Biarritz BIQ
2019-04-24;14:19;Scotland;France;15;15/05/19;Ryanair;1;9.99;10:05;Biarritz BIQ;11:00;London STNLondon (Stansted) STN FR373
2019-04-24;14:19;Scotland;France;15;15/05/19;Ryanair;1;11.53;16:30;London STNLondon (Stansted) STN;17:50;Edinburgh EDI
2019-04-24;14:19;Scotland;France;15;09/05/19;easyJet;1;17.50;12:10;Edinburgh EDI;13:35;London STNLondon (Stansted) STN U2234
2019-04-24;14:19;Scotland;France;15;09/05/19;Ryanair;1;11.53;18:10;London STNLondon (Stansted) STN;21:10;Toulouse TLS
2019-04-24;14:19;Scotland;France;15;15/05/19;Ryanair;1;9.99;10:40;Toulouse TLS;11:35;London STNLondon (Stansted) STN FR296
2019-04-24;14:19;Scotland;France;15;15/05/19;Ryanair;1;11.53;16:30;London STNLondon (Stansted) STN;17:50;Edinburgh EDI
2019-04-24;14:19;Scotland;France;15;09/05/19;easyJet;1;17.50;07:00;Edinburgh EDI;08:30;London STNLondon (Stansted) STN U2232
2019-04-24;14:19;Scotland;France;15;09/05/19;Ryanair;1;11.53;14:10;London STNLondon (Stansted) STN;17:10;Carcassonn CCF
2019-04-24;14:19;Scotland;France;15;14/05/19;Ryanair;1;22.02;15:40;Carcassonn CCF;17:05;Edinburgh EDI
2019-04-24;14:19;Scotland;France;15;08/05/19;easyJet;1;17.50;06:25;Edinburgh EDI;07:55;London STNLondon (Stansted) STN U2232
2019-04-24;14:19;Scotland;France;15;08/05/19;Ryanair;1;11.53;14:10;London STNLondon (Stansted) STN;17:10;Carcassonn CCF
2019-04-24;14:19;Scotland;France;15;14/05/19;Ryanair;1;22.02;15:40;Carcassonn CCF;17:05;Edinburgh EDI
2019-04-24;14:19;Scotland;France;15;29/05/19;easyJet;1;19.83;12:10;Edinburgh EDI;13:35;London STNLondon (Stansted) STN U2234
2019-04-24;14:19;Scotland;France;15;29/05/19;Ryanair;1;11.53;15:50;London STNLondon (Stansted) STN;18:35;Bordeaux BOD
2019-04-24;14:19;Scotland;France;15;06/06/19;Ryanair;1;19.99;07:10;Bordeaux BOD;08:25;Edinburgh EDI
2019-04-24;14:19;Scotland;France;15;06/10/19;easyJet;0;25.66;18:00;Edinburgh EDI;21:40;Nice NCE
2019-04-24;14:19;Scotland;France;15;11/10/19;easyJet;0;26.86;22:05;Nice NCE;23:45;Edinburgh EDI
2019-04-24;14:19;Scotland;France;16;06/09/19;easyJet;0;22.16;18:05;Glasgow GLA;21:00;Paris CDGParis (Charles de Gaulle) CDG
2019-04-24;14:19;Scotland;France;16;11/09/19;easyJet;0;30.71;14:00;Paris CDGParis (Charles de Gaulle) CDG;14:45;Glasgow GLA
2019-04-24;14:19;Scotland;France;17;16/09/19;easyJet;0;22.16;18:05;Glasgow GLA;21:00;Paris CDGParis (Charles de Gaulle) CDG
2019-04-24;14:19;Scotland;France;17;21/09/19;easyJet;0;30.71;10:25;Paris CDGParis (Charles de Gaulle) CDG;11:10;Glasgow GLA
2019-04-24;14:19;Scotland;France;18;08/05/19;Ryanair;1;11.53;06:50;Edinburgh EDI;08:25;London STNLondon (Stansted) STN FR8882
2019-04-24;14:19;Scotland;France;18;08/05/19;Ryanair;1;11.53;15:00;London STNLondon (Stansted) STN;17:15;Dinard DNR
2019-04-24;14:19;Scotland;France;18;13/05/19;Ryanair;1;9.99;14:20;Dinard DNR;14:30;London STNLondon (Stansted) STN FR515
2019-04-24;14:19;Scotland;France;18;13/05/19;easyJet;1;19.83;16:05;London STNLondon (Stansted) STN;17:20;Edinburgh EDI
2019-04-24;14:19;Scotland;France;18;08/05/19;Ryanair;1;11.53;06:50;Edinburgh EDI;08:25;London STNLondon (Stansted) STN FR8882
2019-04-24;14:19;Scotland;France;18;08/05/19;Ryanair;1;11.53;12:30;London STNLondon (Stansted) STN;15:00;Poitiers PIS
2019-04-24;14:19;Scotland;France;18;12/05/19;Ryanair;1;9.99;17:00;Poitiers PIS;17:35;London STNLondon (Stansted) STN FR8475
2019-04-24;14:19;Scotland;France;18;12/05/19;easyJet;1;19.83;20:55;London STNLondon (Stansted) STN;22:10;Edinburgh EDI
2019-04-24;14:19;Scotland;France;18;08/05/19;Ryanair;1;11.53;06:50;Edinburgh EDI;08:25;London STNLondon (Stansted) STN FR8882
2019-04-24;14:19;Scotland;France;18;08/05/19;Ryanair;1;11.53;14:10;London STNLondon (Stansted) STN;17:10;Carcassonn CCF
2019-04-24;14:19;Scotland;France;18;14/05/19;Ryanair;1;9.99;17:35;Carcassonn CCF;18:35;London STNLondon (Stansted) STN FR73
2019-04-24;14:19;Scotland;France;18;14/05/19;easyJet;1;19.83;19:55;London STNLondon (Stansted) STN;21:10;Edinburgh EDI
2019-04-24;14:19;Scotland;France;18;08/05/19;Ryanair;1;11.53;06:50;Edinburgh EDI;08:25;London STNLondon (Stansted) STN FR8882
2019-04-24;14:19;Scotland;France;18;08/05/19;Ryanair;1;11.53;12:05;London STNLondon (Stansted) STN;14:45;Limoges LIG
2019-04-24;14:19;Scotland;France;18;14/05/19;Ryanair;1;9.99;12:55;Limoges LIG;13:35;London STNLondon (Stansted) STN FR8777
2019-04-24;14:19;Scotland;France;18;14/05/19;easyJet;1;19.83;19:55;London STNLondon (Stansted) STN;21:10;Edinburgh EDI
2019-04-24;14:19;Scotland;France;18;15/05/19;Ryanair;1;11.53;06:50;Edinburgh EDI;08:25;London STNLondon (Stansted) STN FR8882
2019-04-24;14:19;Scotland;France;18;15/05/19;Ryanair;1;11.53;12:30;London STNLondon (Stansted) STN;15:00;Poitiers PIS
2019-04-24;14:19;Scotland;France;18;20/05/19;Ryanair;1;9.99;17:00;Poitiers PIS;17:35;London STNLondon (Stansted) STN FR8475
2019-04-24;14:19;Scotland;France;18;20/05/19;easyJet;1;19.83;20:55;London STNLondon (Stansted) STN;22:10;Edinburgh EDI
2019-04-24;14:19;Scotland;France;18;15/05/19;Ryanair;1;11.53;06:50;Edinburgh EDI;08:25;London STNLondon (Stansted) STN FR8882
2019-04-24;14:19;Scotland;France;18;15/05/19;Ryanair;1;11.53;14:10;London STNLondon (Stansted) STN;17:10;Carcassonn CCF
2019-04-24;14:19;Scotland;France;18;21/05/19;Ryanair;1;9.99;17:35;Carcassonn CCF;18:35;London STNLondon (Stansted) STN FR73
2019-04-24;14:19;Scotland;France;18;21/05/19;easyJet;1;19.83;19:55;London STNLondon (Stansted) STN;21:10;Edinburgh EDI
2019-04-24;14:19;Scotland;France;18;08/05/19;Ryanair;1;11.53;06:50;Edinburgh EDI;08:25;London STNLondon (Stansted) STN FR8882
2019-04-24;14:19;Scotland;France;18;08/05/19;Ryanair;1;11.53;15:00;London STNLondon (Stansted) STN;17:15;Dinard DNR
2019-04-24;14:19;Scotland;France;18;13/05/19;Ryanair;1;9.99;14:20;Dinard DNR;14:30;London STNLondon (Stansted) STN FR515
2019-04-24;14:19;Scotland;France;18;13/05/19;easyJet;1;19.83;19:55;London STNLondon (Stansted) STN;21:10;Edinburgh EDI
2019-04-24;14:19;Scotland;France;18;08/05/19;Ryanair;1;11.53;06:50;Edinburgh EDI;08:25;London STNLondon (Stansted) STN FR8882
2019-04-24;14:19;Scotland;France;18;08/05/19;Ryanair;1;11.53;18:05;London STNLondon (Stansted) STN;21:05;Biarritz BIQ
2019-04-24;14:19;Scotland;France;18;14/05/19;Ryanair;1;9.99;12:00;Biarritz BIQ;12:55;London STNLondon (Stansted) STN FR373
2019-04-24;14:19;Scotland;France;18;14/05/19;easyJet;1;19.83;19:55;London STNLondon (Stansted) STN;21:10;Edinburgh EDI
2019-04-24;14:19;Scotland;France;18;15/05/19;Ryanair;1;11.53;06:50;Edinburgh EDI;08:25;London STNLondon (Stansted) STN FR8882
2019-04-24;14:19;Scotland;France;18;15/05/19;Ryanair;1;11.53;12:30;London STNLondon (Stansted) STN;15:00;Poitiers PIS
2019-04-24;14:19;Scotland;France;18;20/05/19;Ryanair;1;9.99;17:00;Poitiers PIS;17:35;London STNLondon (Stansted) STN FR8475
2019-04-24;14:19;Scotland;France;18;20/05/19;easyJet;1;19.83;19:55;London STNLondon (Stansted) STN;21:10;Edinburgh EDI
2019-04-24;14:19;Scotland;France;18;15/05/19;Ryanair;1;11.53;06:50;Edinburgh EDI;08:25;London STNLondon (Stansted) STN FR8882
2019-04-24;14:19;Scotland;France;18;15/05/19;Ryanair;1;11.53;18:05;London STNLondon (Stansted) STN;21:05;Biarritz BIQ
2019-04-24;14:19;Scotland;France;18;22/05/19;Ryanair;1;9.99;10:05;Biarritz BIQ;11:00;London STNLondon (Stansted) STN FR373
2019-04-24;14:19;Scotland;France;18;22/05/19;easyJet;1;19.83;16:05;London STNLondon (Stansted) STN;17:20;Edinburgh EDI
2019-04-24;14:19;Scotland;France;18;08/05/19;Ryanair;1;11.53;06:50;Edinburgh EDI;08:25;London STNLondon (Stansted) STN FR8882
2019-04-24;14:19;Scotland;France;18;08/05/19;Ryanair;1;11.53;09:30;London STNLondon (Stansted) STN;12:10;Brive BVE
2019-04-24;14:19;Scotland;France;18;15/05/19;Ryanair;1;9.99;12:35;Brive BVE;13:20;London STNLondon (Stansted) STN FR7964
2019-04-24;14:19;Scotland;France;18;15/05/19;easyJet;1;19.83;16:05;London STNLondon (Stansted) STN;17:20;Edinburgh EDI
2019-04-24;14:19;Scotland;France;18;08/05/19;Ryanair;1;11.53;06:50;Edinburgh EDI;08:25;London STNLondon (Stansted) STN FR8882
2019-04-24;14:19;Scotland;France;18;08/05/19;Ryanair;1;11.53;12:30;London STNLondon (Stansted) STN;15:00;Poitiers PIS
2019-04-24;14:19;Scotland;France;18;13/05/19;Ryanair;1;9.99;17:00;Poitiers PIS;17:35;London STNLondon (Stansted) STN FR8475
2019-04-24;14:19;Scotland;France;18;13/05/19;easyJet;1;19.83;19:55;London STNLondon (Stansted) STN;21:10;Edinburgh EDI
2019-04-24;14:19;Scotland;France;18;08/05/19;Ryanair;1;11.53;06:50;Edinburgh EDI;08:25;London STNLondon (Stansted) STN FR8882
2019-04-24;14:19;Scotland;France;18;08/05/19;Ryanair;1;11.53;18:05;London STNLondon (Stansted) STN;21:05;Biarritz BIQ
2019-04-24;14:19;Scotland;France;18;14/05/19;Ryanair;1;9.99;12:00;Biarritz BIQ;12:55;London STNLondon (Stansted) STN FR373
2019-04-24;14:19;Scotland;France;18;14/05/19;easyJet;1;19.83;16:05;London STNLondon (Stansted) STN;17:20;Edinburgh EDI
2019-04-24;14:19;Scotland;France;18;08/05/19;Ryanair;1;11.53;06:50;Edinburgh EDI;08:25;London STNLondon (Stansted) STN FR8882
2019-04-24;14:19;Scotland;France;18;08/05/19;Ryanair;1;11.53;12:05;London STNLondon (Stansted) STN;14:45;Limoges LIG
2019-04-24;14:19;Scotland;France;18;14/05/19;Ryanair;1;9.99;12:55;Limoges LIG;13:35;London STNLondon (Stansted) STN FR8777
2019-04-24;14:19;Scotland;France;18;14/05/19;easyJet;1;19.83;16:05;London STNLondon (Stansted) STN;17:20;Edinburgh EDI
2019-04-24;14:19;Scotland;France;18;08/05/19;Ryanair;1;11.53;06:50;Edinburgh EDI;08:25;London STNLondon (Stansted) STN FR8882
2019-04-24;14:19;Scotland;France;18;08/05/19;Ryanair;1;11.53;18:05;London STNLondon (Stansted) STN;21:05;Biarritz BIQ
2019-04-24;14:19;Scotland;France;18;15/05/19;Ryanair;1;9.99;10:05;Biarritz BIQ;11:00;London STNLondon (Stansted) STN FR373
2019-04-24;14:19;Scotland;France;18;15/05/19;easyJet;1;19.83;16:05;London STNLondon (Stansted) STN;17:20;Edinburgh EDI
2019-04-24;14:19;Scotland;France;18;08/05/19;Ryanair;1;11.53;06:50;Edinburgh EDI;08:25;London STNLondon (Stansted) STN FR8882
2019-04-24;14:19;Scotland;France;18;08/05/19;Ryanair;1;11.53;12:30;London STNLondon (Stansted) STN;15:00;Poitiers PIS
2019-04-24;14:19;Scotland;France;18;13/05/19;Ryanair;1;9.99;17:00;Poitiers PIS;17:35;London STNLondon (Stansted) STN FR8475
2019-04-24;14:19;Scotland;France;18;13/05/19;easyJet;1;19.83;20:55;London STNLondon (Stansted) STN;22:10;Edinburgh EDI
2019-04-24;14:19;Scotland;France;18;15/05/19;Ryanair;1;11.53;06:50;Edinburgh EDI;08:25;London STNLondon (Stansted) STN FR8882
2019-04-24;14:19;Scotland;France;18;15/05/19;Ryanair;1;11.53;12:15;London STNLondon (Stansted) STN;15:00;Bergerac EGC
2019-04-24;14:19;Scotland;France;18;21/05/19;Ryanair;1;9.99;15:25;Bergerac EGC;16:10;London STNLondon (Stansted) STN FR8593
2019-04-24;14:19;Scotland;France;18;21/05/19;easyJet;1;19.83;19:55;London STNLondon (Stansted) STN;21:10;Edinburgh EDI
2019-04-24;14:19;Scotland;France;18;15/05/19;Ryanair;1;11.53;06:50;Edinburgh EDI;08:25;London STNLondon (Stansted) STN FR8882
2019-04-24;14:19;Scotland;France;18;15/05/19;Ryanair;1;11.53;09:30;London STNLondon (Stansted) STN;12:10;Brive BVE
2019-04-24;14:19;Scotland;France;18;22/05/19;Ryanair;1;9.99;12:35;Brive BVE;13:20;London STNLondon (Stansted) STN FR7964
2019-04-24;14:19;Scotland;France;18;22/05/19;easyJet;1;19.83;16:05;London STNLondon (Stansted) STN;17:20;Edinburgh EDI
2019-04-24;14:19;Scotland;France;18;08/05/19;Ryanair;1;11.53;06:50;Edinburgh EDI;08:25;London STNLondon (Stansted) STN FR8882
2019-04-24;14:19;Scotland;France;18;08/05/19;Ryanair;1;11.53;15:00;London STNLondon (Stansted) STN;17:25;Strasbourg SXB
2019-04-24;14:19;Scotland;France;18;12/05/19;Ryanair;1;9.99;10:45;Strasbourg SXB;11:10;London STNLondon (Stansted) STN FR7118
2019-04-24;14:19;Scotland;France;18;12/05/19;easyJet;1;19.83;20:55;London STNLondon (Stansted) STN;22:10;Edinburgh EDI
2019-04-24;14:19;Scotland;France;18;16/05/19;Ryanair;1;11.53;06:50;Edinburgh EDI;08:25;London STNLondon (Stansted) STN FR8882
2019-04-24;14:19;Scotland;France;18;16/05/19;Ryanair;1;11.53;14:40;London STNLondon (Stansted) STN;17:00;Tours TUF
2019-04-24;14:19;Scotland;France;18;21/05/19;Ryanair;1;9.99;16:40;Tours TUF;17:05;London STNLondon (Stansted) STN FR8869
2019-04-24;14:19;Scotland;France;18;21/05/19;easyJet;1;19.83;19:55;London STNLondon (Stansted) STN;21:10;Edinburgh EDI
2019-04-24;14:19;Scotland;France;18;15/05/19;Ryanair;1;11.53;06:50;Edinburgh EDI;08:25;London STNLondon (Stansted) STN FR8882
2019-04-24;14:19;Scotland;France;18;15/05/19;Ryanair;1;11.53;12:05;London STNLondon (Stansted) STN;14:45;Limoges LIG
2019-04-24;14:19;Scotland;France;18;21/05/19;Ryanair;1;9.99;12:55;Limoges LIG;13:35;London STNLondon (Stansted) STN FR8777
2019-04-24;14:19;Scotland;France;18;21/05/19;easyJet;1;19.83;19:55;London STNLondon (Stansted) STN;21:10;Edinburgh EDI
2019-04-24;14:19;Scotland;France;18;08/05/19;Ryanair;1;11.53;06:50;Edinburgh EDI;08:25;London STNLondon (Stansted) STN FR8882
2019-04-24;14:19;Scotland;France;18;08/05/19;Ryanair;1;11.53;15:00;London STNLondon (Stansted) STN;17:15;Dinard DNR
2019-04-24;14:19;Scotland;France;18;13/05/19;Ryanair;1;9.99;14:20;Dinard DNR;14:30;London STNLondon (Stansted) STN FR515
2019-04-24;14:19;Scotland;France;18;13/05/19;easyJet;1;19.83;20:55;London STNLondon (Stansted) STN;22:10;Edinburgh EDI
2019-04-24;14:19;Scotland;France;18;08/05/19;Ryanair;1;11.53;06:50;Edinburgh EDI;08:25;London STNLondon (Stansted) STN FR8882
2019-04-24;14:19;Scotland;France;18;08/05/19;Ryanair;1;11.53;15:00;London STNLondon (Stansted) STN;17:15;Dinard DNR
2019-04-24;14:19;Scotland;France;18;12/05/19;Ryanair;1;9.99;09:55;Dinard DNR;10:05;London STNLondon (Stansted) STN FR515
2019-04-24;14:19;Scotland;France;18;12/05/19;easyJet;1;19.83;20:55;London STNLondon (Stansted) STN;22:10;Edinburgh EDI
2019-04-24;14:19;Scotland;France;18;15/05/19;Ryanair;1;11.53;06:50;Edinburgh EDI;08:25;London STNLondon (Stansted) STN FR8882
2019-04-24;14:19;Scotland;France;18;15/05/19;Ryanair;1;11.53;18:05;London STNLondon (Stansted) STN;21:05;Biarritz BIQ
2019-04-24;14:19;Scotland;France;18;21/05/19;Ryanair;1;9.99;12:00;Biarritz BIQ;12:55;London STNLondon (Stansted) STN FR373
2019-04-24;14:19;Scotland;France;18;21/05/19;easyJet;1;19.83;19:55;London STNLondon (Stansted) STN;21:10;Edinburgh EDI
2019-04-24;14:19;Scotland;France;18;29/04/19;easyJet;1;25.66;12:00;Edinburgh EDI;13:20;London STNLondon (Stansted) STN U2234
2019-04-24;14:19;Scotland;France;18;29/04/19;Ryanair;1;5.76;15:20;London STNLondon (Stansted) STN;17:55;La Rochell LRH
2019-04-24;14:19;Scotland;France;18;07/05/19;Ryanair;1;9.99;17:05;La Rochell LRH;17:35;London STNLondon (Stansted) STN FR8747
2019-04-24;14:19;Scotland;France;18;07/05/19;Ryanair;1;11.53;20:05;London STNLondon (Stansted) STN;21:25;Edinburgh EDI
2019-04-24;14:19;Scotland;France;18;29/04/19;easyJet;1;25.66;12:00;Edinburgh EDI;13:20;London STNLondon (Stansted) STN U2234
2019-04-24;14:19;Scotland;France;18;29/04/19;Ryanair;1;5.76;14:10;London STNLondon (Stansted) STN;17:10;Carcassonn CCF
2019-04-24;14:19;Scotland;France;18;07/05/19;Ryanair;1;9.99;17:35;Carcassonn CCF;18:35;London STNLondon (Stansted) STN FR73
2019-04-24;14:19;Scotland;France;18;07/05/19;Ryanair;1;11.53;20:05;London STNLondon (Stansted) STN;21:25;Edinburgh EDI
2019-04-24;14:19;Scotland;France;18;07/05/19;Ryanair;1;23.53;11:45;Edinburgh EDI;15:15;Carcassonn CCF
2019-04-24;14:19;Scotland;France;18;14/05/19;Ryanair;1;9.99;17:35;Carcassonn CCF;18:35;London STNLondon (Stansted) STN FR73
2019-04-24;14:19;Scotland;France;18;14/05/19;easyJet;1;19.83;19:55;London STNLondon (Stansted) STN;21:10;Edinburgh EDI
2019-04-24;14:19;Scotland;France;18;06/10/19;easyJet;1;25.66;18:00;Edinburgh EDI;21:40;Nice NCE
2019-04-24;14:19;Scotland;France;18;13/10/19;easyJet;0;27.87;22:10;Nice NCE;23:50;Edinburgh EDI
2019-04-24;14:19;Scotland;France;18;16/05/19;Ryanair;1;12.55;10:40;Edinburgh EDI;12:05;London STNLondon (Stansted) STN FR8884
2019-04-24;14:19;Scotland;France;18;16/05/19;Ryanair;1;11.53;14:40;London STNLondon (Stansted) STN;17:00;Tours TUF
2019-04-24;14:19;Scotland;France;18;21/05/19;Ryanair;1;9.99;16:40;Tours TUF;17:05;London STNLondon (Stansted) STN FR8869
2019-04-24;14:19;Scotland;France;18;21/05/19;easyJet;1;19.83;19:55;London STNLondon (Stansted) STN;21:10;Edinburgh EDI
2019-04-24;14:19;Scotland;France;18;08/05/19;Ryanair;1;11.53;06:50;Edinburgh EDI;08:25;London STNLondon (Stansted) STN FR8882
2019-04-24;14:19;Scotland;France;18;08/05/19;Ryanair;1;11.53;15:00;London STNLondon (Stansted) STN;17:25;Strasbourg SXB
