,Scrap_time,Airline1_Back,Airline2_There,Airline2_Back,Airline1_There,Days,Journey_time,prediction
1223,2.0,Ryanair,Ryanair,Ryanair,Ryanair,7.0,6.0,27.578762252494716
1224,2.0,Ryanair,Ryanair,Ryanair,Ryanair,54.0,6.0,25.280303630860764
1225,2.0,Ryanair,Ryanair,Ryanair,Ryanair,30.0,7.0,27.73218991624264
1226,2.0,Ryanair,Ryanair,Ryanair,Ryanair,100.0,6.0,25.7256486258429
1227,2.0,Ryanair,Ryanair,Ryanair,Ryanair,100.0,7.0,25.514684307158728
1228,2.0,Ryanair,Ryanair,Ryanair,Ryanair,46.0,7.0,25.0693393121766
1229,20.0,Ryanair,Ryanair,Ryanair,Ryanair,42.0,5.0,28.79398321870935
1230,2.0,none,none,none,none,42.0,8.0,22.44069090667087
1231,2.0,none,none,none,none,83.0,5.0,22.371658679146737
1232,20.0,none,none,none,none,68.0,7.0,22.63668976820808
1233,20.0,none,none,none,none,68.0,8.0,20.189090339550464
1234,20.0,none,none,none,none,112.0,6.0,24.16500214997459
1235,20.0,none,none,none,none,114.0,5.0,24.499639162250322
1236,2.0,Ryanair,Ryanair,Ryanair,Ryanair,21.0,8.0,27.73218991624264
1237,2.0,Ryanair,Ryanair,Ryanair,Ryanair,113.0,4.0,25.765655543880012
1238,2.0,none,none,none,none,10.0,6.0,22.642173280358804
1239,2.0,none,none,none,none,39.0,8.0,22.44069090667087
1240,2.0,none,none,none,none,30.0,8.0,22.2807282118919
1241,2.0,none,none,none,none,116.0,5.0,24.99102303265347
1242,2.0,none,none,none,none,111.0,7.0,25.58687080305571
1243,20.0,none,none,none,none,44.0,7.0,24.81341823953668
1244,20.0,none,none,none,none,76.0,4.0,22.291666865890345
1245,2.0,Ryanair,Ryanair,Ryanair,Ryanair,76.0,4.0,25.64119899803177
1246,2.0,Ryanair,Ryanair,Ryanair,Ryanair,127.0,4.0,25.765655543880012
1247,20.0,Ryanair,Ryanair,Ryanair,Ryanair,11.0,4.0,26.227404194324713
1248,20.0,Ryanair,Ryanair,Ryanair,Ryanair,74.0,7.0,25.978089495016754
1249,20.0,Ryanair,Ryanair,Ryanair,Ryanair,77.0,5.0,26.114553859607337
1250,20.0,Ryanair,Ryanair,Ryanair,Ryanair,95.0,7.0,26.462747112414085
1251,2.0,none,none,none,none,6.0,6.0,22.704096741100912
1252,2.0,none,none,none,none,68.0,5.0,22.371658679146737
1253,2.0,none,none,none,none,35.0,5.0,24.156278047570524
1254,2.0,none,none,none,none,117.0,5.0,24.99102303265347
1255,20.0,none,none,none,none,82.0,8.0,20.189090339550464
1256,2.0,Ryanair,Ryanair,Ryanair,Ryanair,60.0,6.0,25.34648247272674
1257,2.0,Ryanair,Ryanair,Ryanair,Ryanair,77.0,8.0,25.135518154042575
1258,20.0,Ryanair,Ryanair,Ryanair,Ryanair,50.0,7.0,25.911910653150773
1259,20.0,Ryanair,Ryanair,Ryanair,Ryanair,44.0,7.0,28.640665118504522
1260,2.0,none,none,none,none,77.0,8.0,20.269249584535938
1261,20.0,none,none,none,none,36.0,5.0,24.250584935793373
1262,20.0,none,none,none,none,82.0,5.0,22.47188319206104
1263,20.0,none,none,none,none,117.0,4.0,24.31942283607962
1264,2.0,Ryanair,Ryanair,Ryanair,Ryanair,1.0,6.0,27.1624294580048
1265,2.0,Ryanair,Ryanair,Ryanair,Ryanair,13.0,4.0,25.9506970892695
1266,2.0,Ryanair,Ryanair,Ryanair,Ryanair,97.0,8.0,25.514684307158728
1267,2.0,Ryanair,Ryanair,Ryanair,Ryanair,52.0,5.0,25.47512829914306
1268,2.0,Ryanair,Ryanair,Ryanair,Ryanair,32.0,7.0,27.54074260562179
1269,20.0,Ryanair,Ryanair,Ryanair,Ryanair,36.0,7.0,27.974589089922688
1270,20.0,Ryanair,Ryanair,Ryanair,Ryanair,165.0,4.0,26.289582652983505
1271,20.0,Ryanair,Ryanair,Ryanair,Ryanair,85.0,7.0,26.462747112414085
1272,20.0,Ryanair,Ryanair,Ryanair,Ryanair,100.0,5.0,26.599211477004665
1273,20.0,Ryanair,Ryanair,Ryanair,Ryanair,75.0,7.0,25.978089495016754
1274,2.0,none,none,none,none,37.0,7.0,24.576880000682124
1275,20.0,none,none,none,none,7.0,4.0,23.001096043176467
1276,20.0,none,none,none,none,81.0,8.0,20.189090339550464
1277,20.0,none,none,none,none,113.0,6.0,24.16500214997459
1278,20.0,none,none,none,none,110.0,8.0,22.216846309739744
1279,20.0,none,none,none,none,222.0,7.0,25.063274144543286
1280,2.0,Ryanair,Ryanair,Ryanair,Ryanair,117.0,4.0,25.765655543880012
1281,20.0,Ryanair,Ryanair,Ryanair,Ryanair,0.0,4.0,26.17107355370333
1282,20.0,Ryanair,Ryanair,Ryanair,Ryanair,84.0,5.0,26.599211477004665
1283,2.0,none,none,none,none,9.0,4.0,22.847327256364416
1284,2.0,none,none,none,none,97.0,8.0,22.888613938042674
1285,2.0,none,none,none,none,27.0,8.0,22.35611099194828
1286,2.0,none,none,none,none,139.0,4.0,24.662818600527196
1287,2.0,none,none,none,none,89.0,5.0,24.99102303265347
1288,20.0,none,none,none,none,84.0,8.0,22.216846309739744
1289,20.0,none,none,none,none,41.0,6.0,24.367378999884266
1290,20.0,none,none,none,none,43.0,6.0,24.367378999884266
1291,20.0,none,none,none,none,112.0,5.0,24.499639162250322
1292,20.0,Ryanair,Ryanair,Ryanair,Ryanair,17.0,4.0,28.193170537259363
1293,20.0,Ryanair,Ryanair,Ryanair,Ryanair,38.0,5.0,28.79398321870935
1294,20.0,Ryanair,Ryanair,Ryanair,Ryanair,48.0,8.0,25.911910653150773
1295,20.0,Ryanair,Ryanair,Ryanair,Ryanair,56.0,4.0,26.061255807854554
1296,2.0,none,none,none,none,2.0,4.0,20.5350490490917
1297,20.0,none,none,none,none,12.0,8.0,22.672989205420233
1298,20.0,none,none,none,none,46.0,7.0,24.88624002958656
1299,2.0,Ryanair,Ryanair,Ryanair,Ryanair,65.0,8.0,25.135518154042575
1300,2.0,Ryanair,Ryanair,Ryanair,Ryanair,63.0,4.0,25.64119899803177
1301,20.0,Ryanair,Ryanair,Ryanair,Ryanair,70.0,7.0,25.978089495016754
1302,20.0,Ryanair,Ryanair,Ryanair,Ryanair,83.0,7.0,25.978089495016754
1303,20.0,Ryanair,Ryanair,Ryanair,Ryanair,81.0,5.0,26.114553859607337
1304,2.0,none,none,none,none,9.0,5.0,22.78806887750679
1305,2.0,none,none,none,none,21.0,6.0,22.380286349168177
1306,2.0,none,none,none,none,60.0,7.0,22.569303081550025
1307,20.0,none,none,none,none,27.0,4.0,22.687432399068378
1308,20.0,none,none,none,none,49.0,8.0,22.48672154450845
1309,20.0,none,none,none,none,33.0,5.0,24.250584935793373
1310,20.0,none,none,none,none,60.0,7.0,22.63668976820808
1311,2.0,Ryanair,Ryanair,Ryanair,Ryanair,19.0,6.0,27.763412895019666
1312,2.0,Ryanair,Ryanair,Ryanair,Ryanair,77.0,4.0,25.64119899803177
1313,2.0,Ryanair,Ryanair,Ryanair,Ryanair,112.0,5.0,25.92047329412519
1314,20.0,Ryanair,Ryanair,Ryanair,Ryanair,26.0,7.0,28.333728952759294
1315,20.0,Ryanair,Ryanair,Ryanair,Ryanair,50.0,5.0,26.048375017741357
1316,2.0,none,none,none,none,37.0,6.0,23.985583634064774
1317,20.0,none,none,none,none,7.0,5.0,23.001096043176467
1318,20.0,none,none,none,none,42.0,4.0,24.812938547793102
1319,2.0,Ryanair,Ryanair,Ryanair,Ryanair,164.0,8.0,25.514684307158728
1320,2.0,Ryanair,Ryanair,Ryanair,Ryanair,35.0,8.0,27.373050053406036
1321,2.0,Ryanair,Ryanair,Ryanair,Ryanair,69.0,8.0,25.135518154042575
1322,20.0,Ryanair,Ryanair,Ryanair,Ryanair,14.0,7.0,28.18831315394481
1323,20.0,Ryanair,Ryanair,Ryanair,Ryanair,21.0,4.0,28.193170537259363
1324,20.0,Ryanair,Ryanair,Ryanair,Ryanair,22.0,8.0,28.333728952759294
1325,20.0,Ryanair,Ryanair,Ryanair,Ryanair,49.0,4.0,26.061255807854554
1326,20.0,Ryanair,Ryanair,Ryanair,Ryanair,116.0,5.0,26.599211477004665
1327,2.0,none,none,none,none,36.0,8.0,22.324907447247536
1328,2.0,none,none,none,none,85.0,8.0,22.888613938042674
1329,2.0,none,none,none,none,84.0,5.0,24.99102303265347
1330,2.0,none,none,none,none,96.0,8.0,22.888613938042674
1331,20.0,none,none,none,none,49.0,5.0,24.917301465456415
1332,20.0,none,none,none,none,56.0,8.0,21.425638812622118
1333,20.0,none,none,none,none,112.0,4.0,24.31942283607962
1334,2.0,Ryanair,Ryanair,Ryanair,Ryanair,0.0,6.0,27.1624294580048
1335,2.0,Ryanair,Ryanair,Ryanair,Ryanair,85.0,7.0,25.514684307158728
1336,20.0,Ryanair,Ryanair,Ryanair,Ryanair,38.0,4.0,28.80686400882255
1337,20.0,Ryanair,Ryanair,Ryanair,Ryanair,113.0,6.0,26.551461459361697
1338,2.0,none,none,none,none,100.0,5.0,24.99102303265347
1339,2.0,none,none,none,none,31.0,4.0,23.656131825693535
1340,2.0,none,none,none,none,117.0,6.0,24.656386020377738
1341,20.0,none,none,none,none,21.0,6.0,22.54153680192039
1342,20.0,none,none,none,none,24.0,6.0,22.54153680192039
1343,2.0,Ryanair,Ryanair,Ryanair,Ryanair,97.0,7.0,25.514684307158728
1344,2.0,Ryanair,Ryanair,Ryanair,Ryanair,40.0,7.0,27.888045202944745
1345,20.0,Ryanair,Ryanair,Ryanair,Ryanair,165.0,6.0,26.551461459361697
1346,20.0,Ryanair,Ryanair,Ryanair,Ryanair,80.0,4.0,26.059634642854082
1347,20.0,Ryanair,Ryanair,Ryanair,Ryanair,221.0,7.0,26.462747112414085
1348,20.0,Ryanair,Ryanair,Ryanair,Ryanair,96.0,6.0,26.551461459361697
1349,2.0,none,none,none,none,53.0,6.0,22.90154332122189
1350,2.0,none,none,none,none,49.0,6.0,24.09848769340839
1351,20.0,none,none,none,none,30.0,7.0,23.314939920212844
1352,20.0,none,none,none,none,24.0,4.0,22.687432399068378
1353,20.0,none,none,none,none,117.0,5.0,24.499639162250322
1354,2.0,Ryanair,Ryanair,Ryanair,Ryanair,15.0,7.0,27.73218991624264
1355,2.0,Ryanair,Ryanair,Ryanair,Ryanair,78.0,5.0,25.54130714100904
1356,20.0,Ryanair,Ryanair,Ryanair,Ryanair,21.0,7.0,28.333728952759294
1357,20.0,Ryanair,Ryanair,Ryanair,Ryanair,34.0,7.0,27.974589089922688
1358,20.0,Ryanair,Ryanair,Ryanair,Ryanair,89.0,8.0,26.462747112414085
1359,20.0,Ryanair,Ryanair,Ryanair,Ryanair,88.0,6.0,26.551461459361697
1360,20.0,Ryanair,Ryanair,Ryanair,Ryanair,223.0,8.0,26.462747112414085
1361,2.0,none,none,none,none,75.0,4.0,22.043454247020463
1362,20.0,none,none,none,none,7.0,6.0,22.855200446028483
1363,2.0,Ryanair,Ryanair,Ryanair,Ryanair,10.0,4.0,26.234374714878083
1364,2.0,Ryanair,Ryanair,Ryanair,Ryanair,6.0,4.0,27.053257462303662
1365,2.0,Ryanair,Ryanair,Ryanair,Ryanair,83.0,6.0,25.34648247272674
1366,2.0,Ryanair,Ryanair,Ryanair,Ryanair,74.0,5.0,25.54130714100904
1367,2.0,Ryanair,Ryanair,Ryanair,Ryanair,113.0,6.0,25.7256486258429
1368,2.0,Ryanair,Ryanair,Ryanair,Ryanair,111.0,8.0,25.514684307158728
1369,20.0,Ryanair,Ryanair,Ryanair,Ryanair,4.0,5.0,28.61137358960441
1370,20.0,Ryanair,Ryanair,Ryanair,Ryanair,66.0,7.0,25.978089495016754
1371,2.0,none,none,none,none,58.0,8.0,21.023443609094766
1372,2.0,none,none,none,none,20.0,4.0,22.58544032517379
1373,2.0,none,none,none,none,77.0,7.0,22.569303081550025
1374,2.0,none,none,none,none,81.0,7.0,22.569303081550025
1375,20.0,none,none,none,none,43.0,4.0,24.812938547793102
1376,2.0,Ryanair,Ryanair,Ryanair,Ryanair,38.0,5.0,28.31068792552545
1377,2.0,Ryanair,Ryanair,Ryanair,Ryanair,35.0,6.0,27.740613438663605
1378,20.0,Ryanair,Ryanair,Ryanair,Ryanair,19.0,6.0,28.242701959799756
1379,20.0,Ryanair,Ryanair,Ryanair,Ryanair,49.0,7.0,25.911910653150773
1380,20.0,Ryanair,Ryanair,Ryanair,Ryanair,23.0,5.0,28.417542880204714
1381,20.0,Ryanair,Ryanair,Ryanair,Ryanair,80.0,8.0,25.978089495016754
